"trade_id","date_trade","date_exit","country","ticker","price_entry"
"G2020073001001",2020-07-30,"2020-08-28","Hong Kong","317:HK",10.8
"G2020073001002",2020-07-30,"2020-08-31","Japan","2790:JP",1880
"G2020073001003",2020-07-30,"2020-08-31","Japan","3546:JP",1475
"G2020073001004",2020-07-30,"2020-08-31","Japan","4465:JP",3060
"G2020073001005",2020-07-30,"2020-08-31","Japan","8168:JP",950
"G2020073001006",2020-07-30,"2020-08-31","Japan","8218:JP",3460
