"trade_id","date_trade","date_exit","country","ticker","price_entry","status","price_exit","price_live","rtn_ccy","last_modification"
"G2020121002001",2020-12-10,2021-01-13,"Germany","VVV3:GR",38,"closed",46.400002,NA,0.221052684210526,2021-01-14
"G2020121002003",2020-12-10,2021-01-13,"Norway","AZTO:NO",32.2,"closed",NA,NA,NA,2021-01-14
"G2020121002004",2020-12-10,2021-01-13,"Norway","BWLPGO:NO",61.9,"closed",63.849998,NA,0.0315023909531502,2021-01-14
"G2020121002005",2020-12-10,2021-01-13,"Sweden","ARP:SS",12.25,"closed",15.75,NA,0.285714285714286,2021-01-14
"G2020121002006",2020-12-10,2021-01-13,"United Kingdom","LOOP:LN",72.05,"closed",83,NA,0.151977793199167,2021-01-14
"G2020121102001",2020-12-11,2021-01-13,"Italy","MOL:IM",32.65,"closed",37.400002,NA,0.145482450229709,2021-01-14
"G2020121103002",2020-12-11,2021-01-13,"United States","OSB:US",44.07,"closed",40.419998,NA,-0.0828228273201724,2021-01-14
"G2020121401001",2020-12-14,2021-01-13,"Japan","6264:JP",1279,"closed",1490,NA,0.164972634870993,2021-01-14
"G2020121401002",2020-12-14,2021-01-13,"Japan","6331:JP",3110,"closed",3690,NA,0.186495176848875,2021-01-14
"G2020121401003",2020-12-14,2021-01-13,"Japan","6785:JP",1139,"closed",1256,NA,0.102721685689201,2021-01-14
"G2020121401004",2020-12-14,2021-01-13,"Japan","6966:JP",3975,"closed",4590,NA,0.154716981132075,2021-01-14
