"trade_id","date_trade","date_exit","country","ticker","price_entry","status","price_exit","price_live","rtn_ccy","last_modification"
"G2021011301004",2021-01-13,2021-02-12,"Japan","2804:JP",2040,"closed",2415,NA,0.183823529411765,2021-02-13
"G2021011301005",2021-01-13,2021-02-12,"Japan","2927:JP",944,"closed",1090,NA,0.154661016949152,2021-02-13
"G2021011301006",2021-01-13,2021-02-12,"Japan","6323:JP",7920,"closed",8100,NA,0.0227272727272727,2021-02-13
"G2021011301007",2021-01-13,2021-02-12,"Japan","6944:JP",2096,"closed",2086,NA,-0.00477099236641221,2021-02-13
"G2021011301008",2021-01-13,2021-02-12,"Japan","6966:JP",4550,"closed",4165,NA,-0.0846153846153846,2021-02-13
"G2021011301009",2021-01-13,2021-02-12,"Japan","7004:JP",661,"closed",658,NA,-0.0045385779122542,2021-02-13
"G2021011301010",2021-01-13,2021-02-12,"Japan","8595:JP",5720,"closed",6740,NA,0.178321678321678,2021-02-13
"G2021011303002",2021-01-13,2021-02-12,"United States","CEVA:US",56.89,"closed",NA,NA,NA,2021-02-13
"G2021011303003",2021-01-13,2021-02-12,"United States","CLNE:US",10.625,"closed",NA,NA,NA,2021-02-13
"G2021011303004",2021-01-13,2021-02-12,"United States","ROCK:US",94.81,"closed",NA,NA,NA,2021-02-13
"G2021011303005",2021-01-13,2021-02-12,"United States","SWI:US",14.66,"closed",NA,NA,NA,2021-02-13
"G2021011402001",2021-01-14,2021-02-12,"Netherlands","HEIJM:NA",11.38,"closed",11.54,NA,0.0140597539543057,2021-02-13
"G2021011403001",2021-01-14,2021-02-12,"Canada","BLX:CN",52.55,"closed",NA,NA,NA,2021-02-13
