"trade_id","date_trade","date_exit","country","ticker","price_entry","status","price_exit","price_live","rtn_ccy","last_modification"
"G2021011501001",2021-01-15,2021-02-18,"Hong Kong","503:HK",2,"closed",1.68,NA,-0.16,2021-02-19
"G2021011901003",2021-01-19,2021-02-18,"Japan","1419:JP",1804,"closed",1915,NA,0.061529933481153,2021-02-19
"G2021011901004",2021-01-19,2021-02-18,"Japan","2804:JP",2212,"closed",2346,NA,0.0605786618444846,2021-02-19
"G2021011901005",2021-01-19,2021-02-18,"Japan","2925:JP",4025,"closed",3520,NA,-0.125465838509317,2021-02-19
"G2021011901006",2021-01-19,2021-02-18,"Japan","2927:JP",953,"closed",1000,NA,0.0493179433368311,2021-02-19
"G2021011901007",2021-01-19,2021-02-18,"Japan","6323:JP",8620,"closed",7540,NA,-0.125290023201856,2021-02-19
"G2021011901008",2021-01-19,2021-02-18,"Japan","6944:JP",2097,"closed",2084,NA,-0.00619933237958992,2021-02-19
"G2021011901009",2021-01-19,2021-02-18,"Japan","7004:JP",687,"closed",660,NA,-0.0393013100436681,2021-02-19
"G2021011903001",2021-01-19,2021-02-18,"Canada","BLX:CN",53.01,"closed",45.209999,NA,-0.147142067534427,2021-02-19
"G2021011903002",2021-01-19,2021-02-18,"United States","ACIA:US",114.64,"closed",NA,NA,NA,2021-02-19
"G2021011903003",2021-01-19,2021-02-18,"United States","CLNE:US",9.87,"closed",14.045,NA,0.422998986828774,2021-02-19
"G2021011903004",2021-01-19,2021-02-18,"United States","NPTN:US",12.68,"closed",12.37,NA,-0.024447949526814,2021-02-19
"G2021011903005",2021-01-19,2021-02-18,"United States","ROCK:US",100.8,"closed",NA,NA,NA,2021-02-19
"G2021012002001",2021-01-20,2021-02-18,"Netherlands","HEIJM:NA",11.28,"closed",NA,NA,NA,2021-02-19
"G2021012002002",2021-01-20,2021-02-18,"Sweden","ARP:SS",16.55,"closed",15.5,NA,-0.0634441087613293,2021-02-19
