"trade_id","date_trade","date_exit","country","ticker","price_entry","status","price_exit","price_live","rtn_ccy","last_modification"
"G2021010801001",2021-01-08,2021-02-09,"Australia","AHY:AU",1.38,"closed",1.345,NA,-0.0253623188405796,2021-02-10
"G2021010801006",2021-01-08,2021-02-09,"Japan","2804:JP",1877,"closed",2451,NA,0.305807139051678,2021-02-10
"G2021010801007",2021-01-08,2021-02-09,"Japan","6966:JP",4355,"closed",4090,NA,-0.060849598163031,2021-02-10
"G2021010801008",2021-01-08,2021-02-09,"Japan","7004:JP",668,"closed",639,NA,-0.0434131736526946,2021-02-10
"G2021010803002",2021-01-08,2021-02-09,"United States","CLNE:US",10.18,"closed",18.639999,NA,0.83104115913556,2021-02-10
"G2021010803003",2021-01-08,2021-02-09,"United States","DJCO:US",382.99,"closed",343.839996,NA,-0.102222000574428,2021-02-10
"G2021010803004",2021-01-08,2021-02-09,"United States","ESI:US",18.73,"closed",17.450001,NA,-0.0683395088093967,2021-02-10
"G2021010803005",2021-01-08,2021-02-09,"United States","FFHL:US",11.4851,"closed",10.95,NA,-0.0465908002542424,2021-02-10
"G2021010803006",2021-01-08,2021-02-09,"United States","ROCK:US",92.28,"closed",93.870003,NA,0.0172302015604682,2021-02-10
"G2021010803007",2021-01-08,2021-02-09,"United States","SWI:US",15.445,"closed",NA,NA,NA,2021-02-10
"G2021011101002",2021-01-11,2021-02-09,"Hong Kong","1230:HK",0.78,"closed",0.68,NA,-0.128205128205128,2021-02-10
"G2021011101003",2021-01-11,2021-02-09,"Hong Kong","2883:HK",7.97,"closed",10.36,NA,0.299874529485571,2021-02-10
"G2021011101004",2021-01-11,2021-02-09,"Hong Kong","3993:HK",5.86,"closed",NA,NA,NA,2021-02-10
"G2021011101005",2021-01-11,2021-02-09,"Hong Kong","503:HK",1.99,"closed",NA,NA,NA,2021-02-10
"G2021011101006",2021-01-11,2021-02-09,"Hong Kong","658:HK",8.57,"closed",NA,NA,NA,2021-02-10
"G2021011102001",2021-01-11,2021-02-09,"Netherlands","HEIJM:NA",10.74,"closed",11.06,NA,0.0297951582867784,2021-02-10
"G2021011103001",2021-01-11,2021-02-09,"Canada","BLX:CN",55.45,"closed",48.639999,NA,-0.122813363390442,2021-02-10
