"trade_id","date_trade","date_exit","country","ticker","price_entry","status","price_exit","price_live","rtn_ccy","last_modification"
"G2021012601001",2021-01-26,2021-03-01,"Hong Kong","2883:HK",8.66,"closed",8.97,NA,0.035796766743649,2021-03-02
"G2021012601002",2021-01-26,2021-03-01,"Hong Kong","3993:HK",5.72,"closed",NA,NA,NA,2021-03-02
"G2021012701002",2021-01-27,2021-03-01,"Japan","1419:JP",1934,"closed",1880,NA,-0.0279214064115823,2021-03-02
"G2021012701003",2021-01-27,2021-03-01,"Japan","2804:JP",2265,"closed",2658,NA,0.173509933774834,2021-03-02
"G2021012701004",2021-01-27,2021-03-01,"Japan","2927:JP",1091,"closed",1029,NA,-0.0568285976168652,2021-03-02
"G2021012701005",2021-01-27,2021-03-01,"Japan","6323:JP",8180,"closed",7640,NA,-0.0660146699266504,2021-03-02
"G2021012701006",2021-01-27,2021-03-01,"Japan","6627:JP",1114,"closed",1086,NA,-0.0251346499102334,2021-03-02
"G2021012701007",2021-01-27,2021-03-01,"Japan","6754:JP",2740,"closed",2362,NA,-0.137956204379562,2021-03-02
"G2021012803001",2021-01-28,2021-03-01,"United States","ACIA:US",114.42,"closed",114.989998,NA,0.00498162908582422,2021-03-02
"G2021012803002",2021-01-28,2021-03-01,"United States","CEVA:US",61.5269,"closed",64.309998,NA,0.0452338408078417,2021-03-02
"G2021012803003",2021-01-28,2021-03-01,"United States","FIZZ:US",145.855,"closed",48.990002,NA,-0.664118460114497,2021-03-02
"G2021012803004",2021-01-28,2021-03-01,"United States","NIU:US",45.02,"closed",40.310001,NA,-0.104620146601511,2021-03-02
